city,location,price,bedrooms,baths,size,title,page_url,date_added,property_type,latitude,longitude,number_of_photos,province,agency,purpose
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",89000000,5,6,4500,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_spacious_1_kanal_elegant_house_at_very_reasonable_price-46934841-3041-1.html,Added: 12 hours ago,Houses_Property,33.549693,73.130536,23,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",31000000,5,6,2452,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_low_price_house_for_sale_near_to_zoo_and_future_world_school-45073190-3048-1.html,Added: 12 hours ago,Houses_Property,33.485576,73.08393,15,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",46500000,5,6,2925,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_13_marla_back_open_house_with_beautiful_lawn-44135737-3081-1.html,Added: 12 hours ago,Houses_Property,33.505618,73.078866,37,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",69500000,6,6,4500,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_used_house_for_sale_in_bahria_town_phase_2-47374487-3035-1.html,Added: 1 day ago,Houses_Property,33.55892,73.118649,34,Punjab,Euro Estate,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",90000000,9,6,4500,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_used_triple_storey_house_available_for_sale-46606810-3035-1.html,Added: 1 day ago,Houses_Property,33.55892,73.118649,20,Punjab,Euro Estate,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",35000000,4,5,1575,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_7m_luxurious_designer_house_for_sale_bahria_town_phase_8_rwp-47012318-3048-1.html,Added: 1 hour ago,Houses_Property,33.485576,73.08393,26,Punjab,MMB Real Estate & Builders,Buy
Rawalpindi,"Snober City - Green Villas, Snober City",12900000,4,4,1125,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/snober_city_snober_city_-_green_villas_prime_location_5_marla_house_for_sale_in_adiala_road-47266764-16235-1.html,Added: 2 hours ago,Houses_Property,33.520738859999994,73.05404407,25,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",12800000,4,4,900,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/adiala_road_snober_city_looking_for_a_house_in_snober_city-47470282-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,11,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",49500000,5,6,2700,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_bahria_phase_7_prime_location_house_available-47698721-3047-1.html,Added: 2 hours ago,Houses_Property,33.531951,73.115215,24,Punjab,Investrust Real Estate Solutions,Buy
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",34000000,5,5,1575,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_valley_7_marla_fully_designer_house-47087640-3074-1.html,Added: 6 hours ago,Houses_Property,33.498497,73.101182,27,Punjab,A and H Estate and Builders,Buy
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",74000000,5,6,3150,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_classical_design_14_marla_corner_house_with_10kv_solar_panel-47378699-3041-1.html,Added: 2 hours ago,Houses_Property,33.549693,73.130536,24,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",7400000,1,1,472,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bed_furnished_apartment_for_sale-47697512-8974-1.html,Added: 3 hours ago,Flats_Apartments,33.550096,73.123815,5,Punjab,Rehaish Marketing,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",15000000,3,4,1350,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/rawalpindi_airport_housing_society_1_5_storey_6_marla_house_for_sale-47699366-426-1.html,Added: 19 minutes ago,Houses_Property,33.590885,73.133533,19,Punjab,AR Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",75000000,7,6,4500,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_kanal_house_available_for_sale_in_prime_location_of_bharia_town_phase_2_slitly_use_house-47699283-3035-1.html,Added: 29 minutes ago,Houses_Property,33.55892,73.118649,15,Punjab,Mughal Estate & Builders,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",13200000,3,3,1125,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_5_marla_ded_story_house_for_sale_airport_housing_society_rawalpindi-47696189-9155-1.html,Added: 1 hour ago,Houses_Property,33.584261,73.121663,18,Punjab,Paris Real Estate,Buy
Rawalpindi,"Bahria Town Phase 5, Bahria Town Rawalpindi",97500000,5,6,4500,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_1_kanal_brand_new_luxury_house_in_bahria_town-46234055-3045-1.html,Added: 1 hour ago,Houses_Property,33.555594,73.133669,22,Punjab,Al-Ghous Real Estate Management & Construction,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",39000000,5,6,2250,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_10_marla_brand_new_house_for_sale_-_bahria_town_phase_8_rwp-47550726-3048-1.html,Added: 1 hour ago,Houses_Property,33.49283237872374,73.09742317573986,21,Punjab,MMB Real Estate & Builders,Buy
Rawalpindi,"Snober City - Green Villas, Snober City",10500000,2,3,1350,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/snober_city_snober_city_-_green_villas_snober_city_6_marla_single_story_house-47203776-16235-1.html,Added: 1 week ago,Houses_Property,33.52073886,73.05404407,0,Punjab,Pakistan Property,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",26500000,5,6,1575,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_7_marla_brand_new_house_for_sale_in_bahria_town_phase-8-47262691-3070-1.html,Added: 19 minutes ago,Houses_Property,33.49116,73.093243,19,Punjab,ZOOM Real Estate & Kmk Builders,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",46000000,5,6,2925,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_2_13_marla_brand_new_back_open_house_for_sale_2_marla_lawn_in_overseas_phase_8_bahria_town-47294508-8301-1.html,Added: 19 minutes ago,Houses_Property,33.506584,73.08697,47,Punjab,ZOOM Real Estate & Kmk Builders,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",32500000,5,6,1575,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_7_marla_brand_new_house_for_sale_in_bahria_town_phase-8-47501865-3048-1.html,Added: 20 minutes ago,Houses_Property,33.485576,73.08393,14,Punjab,ZOOM Real Estate & Kmk Builders,Buy
Rawalpindi,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",24000000,3,4,1350,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_6_marla_corner_modern_house_in_bahria_town_phase_8_for_sale_at_top_location-47531928-3062-1.html,Added: 21 minutes ago,Houses_Property,33.48665,73.076892,22,Punjab,ZOOM Real Estate & Kmk Builders,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",7000000,3,3,788,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_for_sale_3_5_marla-47699330-426-1.html,Added: 26 minutes ago,Houses_Property,33.590885,73.133533,10,Punjab,AR Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",3800000,0,0,472,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_1_bed_brand_new_apartmetn_for_sale_located_in_phase_8_bahria_town_rawalpindi-47205099-3048-1.html,Added: 44 minutes ago,Flats_Apartments,33.485576,73.08393,5,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",4200000,0,0,495,Spacious 1 Kanal Elegant House At Very Reasonable Price,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_1_bed_brand_new_apartmetn_for_sale_located_in_phase_8_bahria_town_rawalpindi-47271431-3048-1.html,Added: 44 minutes ago,Flats_Apartments,33.485576,73.08393,8,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",37500000,3,4,3105,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_river_loft_3_bedrooms_duplex_penthouse_for_sale_in_phase7-47577519-3047-1.html,Added: 1 day ago,Flats_Apartments,33.531951,73.115215,49,Punjab,Euro Estate,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",127000000,5,6,4500,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_brand_new_designer_house_for_sale_in_heart_of_bahira_town-46629870-3035-1.html,Added: 1 day ago,Houses_Property,33.55892,73.118649,47,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",74000000,5,6,3150,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_brand_new_designer_house_for_sale_corner-47479193-3036-1.html,Added: 1 day ago,Houses_Property,33.550408,73.115473,32,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",118000000,5,6,4500,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_corner_brand_new_luxurious_house_for_sale_in_bahira-47480091-3036-1.html,Added: 1 day ago,Houses_Property,33.550408,73.115473,40,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",85000000,6,6,4500,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_kanal_basment_9_bedrooms_slightly_used_house_2019_construction-47250410-3035-1.html,Added: 1 day ago,Houses_Property,33.5589,73.1187,32,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",32500000,5,6,1575,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_this_house_is_located_in_bahria_phase_8_umar_block-47370795-3067-1.html,Added: 6 hours ago,Houses_Property,33.489836,73.101611,43,Punjab,A and H Estate and Builders,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",21000000,4,5,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_house_is_available_for_sale_in_bahria_town_phase_8_-_ali_block-47529030-3070-1.html,Added: 6 hours ago,Houses_Property,33.49116,73.093243,16,Punjab,A and H Estate and Builders,Buy
Rawalpindi,"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",33000000,5,5,2250,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_b_corner_house_with_double_gate_house_for_sale-47694396-3050-1.html,Added: 9 hours ago,Houses_Property,33.505403,73.073587,11,Punjab,ELAAF Associates,Buy
Rawalpindi,"Adiala Road, Rawalpindi",19500000,6,6,2250,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/rawalpindi_adiala_road_get_in_touch_now_to_buy_a_10_marla_house_in_adiala_road-47664127-478-1.html,Added: 9 hours ago,Houses_Property,33.550869,73.056182,13,Punjab,,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",75000000,6,6,4500,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_beautiful_kanal_furnished_house_for_sale-47682805-3036-1.html,Added: 1 day ago,Houses_Property,33.550408,73.115473,48,Punjab,Oscar Real Estate & Builder,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",130000000,5,6,7650,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_high_quality_designer_house_with_huge_lawn_at_back-47448282-3081-1.html,Added: 8 hours ago,Houses_Property,33.505618,73.078866,49,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",30000000,5,6,2250,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_10_marla_brand_new_house_available_for_sale-42718739-3047-1.html,Added: 9 hours ago,Houses_Property,33.531951,73.115215,15,Punjab,Manzil Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",3800000,0,1,292,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_studio_flat_for_sale_-_bahria_town_phase_8_rwp-47636930-3048-1.html,Added: 1 hour ago,Flats_Apartments,33.485576,73.08393,8,Punjab,MMB Real Estate & Builders,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",43000000,5,6,2925,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_bahria_town_islamabad_overseas_enclave_13_marla_designer_house_double_unit_5_beds_with_attached_baths_outstanding_construction_quality_perfect_location_near_to_masjid_park_school_and_commercial_area-38472409-3081-1.html,Added: 2 hours ago,Houses_Property,33.505618,73.078866,50,Punjab,Asia Builders & Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",29500000,5,6,1575,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_valley_prime_location_in_bahria_town_phase_8_house_sized_5_marla_for_sale-43029568-3074-1.html,Added: 2 hours ago,Houses_Property,33.4985,73.1012,47,Punjab,Asia Builders & Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",20500000,4,4,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_bahria_town_phase_8_5_marla_brand_new_house_available_ali_block_4_beds_with_attached_baths_bath_tub_installed_it_s_designer_house_on_investor_rate-44137488-3070-1.html,Added: 2 hours ago,Houses_Property,33.49116,73.093243,22,Punjab,Asia Builders & Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",21000000,4,4,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_prime_location-45232799-3070-1.html,Added: 2 hours ago,Houses_Property,33.49116,73.093243,15,Punjab,Asia Builders & Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",3500000,0,0,450,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_1_bed_brand_new_apartmetn_for_sale_located_in_phase_8_bahria_town_rawalpindi-47271460-3048-1.html,Added: 44 minutes ago,Flats_Apartments,33.485576,73.08393,7,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",5000000,0,0,495,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_1_bed_brand_new_apartmetn_for_sale_located_in_phase_8_bahria_town_rawalpindi-47271467-3048-1.html,Added: 44 minutes ago,Flats_Apartments,33.485576,73.08393,8,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",5500000,0,0,698,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_beds_luxury_apartment_for_sale_located_in_phase_7_bahria_town_rawalpindi-47271831-3047-1.html,Added: 44 minutes ago,Flats_Apartments,33.531951,73.115215,16,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",19500000,0,0,1575,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_5_beds_7_marla_house_for_sale_located_in_phase_8_bahria_town_rawalpindi-47271264-3048-1.html,Added: 46 minutes ago,Houses_Property,33.485576,73.08393,8,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",16500000,0,0,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_3_beds_5_marla_brand_new_house_for_sale_located_in_phase_8_bahria_town_rawalpindi-47270054-3048-1.html,Added: 46 minutes ago,Houses_Property,33.485576,73.08393,14,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",17000000,0,0,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_3_beds_5_marla_brand_new_house_for_sale_located_in_phase_8_bahria_town_rawalpindi-47270033-3048-1.html,Added: 46 minutes ago,Houses_Property,33.485576,73.08393,14,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",19000000,0,0,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_3_beds_5_marla_brand_new_house_for_sale_located_in_phase_8_bahria_town_rawalpindi-47268565-3048-1.html,Added: 46 minutes ago,Houses_Property,33.485576,73.08393,6,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",17500000,0,0,1125,River Loft 3 Bedrooms Duplex Penthouse For Sale In Phase7,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_3_beds_5_marla_brand_new_house_for_sale_located_in_phase_8_bahria_town_rawalpindi-47268636-3048-1.html,Added: 46 minutes ago,Houses_Property,33.485576,73.08393,12,Punjab,AA Real Estate & Marketing,Buy
Rawalpindi,"Bahria Town Phase 6, Bahria Town Rawalpindi",62500000,5,6,2700,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_12_marla_corner_park_face_supreme_location-47434135-3046-1.html,Added: 1 day ago,Houses_Property,33.555451,73.138218,35,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",40000000,5,6,2250,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_10_marla_house_for_sale_in_phase_4_bahria_town_rawalpindi-47600000-3041-1.html,Added: 1 day ago,Houses_Property,33.549693,73.130536,17,Punjab,Tahir Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",90000000,5,6,4500,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_low_price_1_kanal_designer_house_close_to_civic_center_with_solar_panel_gas_meter-44833969-3041-1.html,Added: 1 day ago,Houses_Property,33.549693,73.130536,35,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",35000000,4,5,2452,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_low_price_designer_house_near_bahria_expressway_at_a_peaceful_location-45057781-3048-1.html,Added: 1 day ago,Houses_Property,33.485576,73.08393,39,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",75000000,6,6,4950,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_designer_22_marla_corner_house_near_bahria_expressway-46716144-3048-1.html,Added: 1 day ago,Houses_Property,33.485576,73.08393,42,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",27500000,5,6,1575,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_abu_bakar_block_this_house_is_located_in_abu_baker_phase_8_with_all_facilities_for_sale-46529622-3069-1.html,Added: 1 day ago,Houses_Property,33.495991,73.100195,37,Punjab,A and H Estate and Builders,Buy
Rawalpindi,"River Loft, Bahria Town Rawalpindi",33500000,2,2,1890,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_river_loft_residential_corner_apartment_for_sale-46682669-16870-1.html,Added: 1 day ago,Flats_Apartments,33.525467,73.091085,22,Punjab,AL RAZIQ ESTATE,Buy
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 5, Bahria Town Phase 8",5800000,2,1,788,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_5_795_square_feet_spacious_flat_is_available_for_sale_in_bahria_town_phase_8_-_awami_villas_5_for_sale-47662053-8330-1.html,Added: 1 day ago,Flats_Apartments,33.480565,73.088937,22,Punjab,Estate-Pro,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",122500000,5,6,4500,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_beautiful_house_in_bahria_town-43841758-3035-1.html,Added: 1 day ago,Houses_Property,33.55892,73.118649,49,Punjab,Al-Ghous Real Estate Management & Construction,Buy
Rawalpindi,"KRL Road, Rawalpindi",8500000,2,2,675,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/rawalpindi_krl_road_brand_new_house_defence_colony_krl_road_rawalpindi-47308788-8139-1.html,Added: 1 day ago,Houses_Property,33.6162543379475,73.1084883213043,8,Punjab,Buraq Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",24500000,5,6,1575,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_7_marla_brand_new_house_is_available_for_sale_bahria_town_phase_8_rawalpindi-47503519-3048-1.html,Added: 9 hours ago,Houses_Property,33.485576,73.08393,18,Punjab,Property Empire Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",19900000,4,4,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_5_marla_brand_new_house_is_available_for_sale_bahria_town_phase_8_rawalpindi-47506934-3048-1.html,Added: 9 hours ago,Houses_Property,33.485576,73.08393,17,Punjab,Property Empire Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",12400000,0,0,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/adiala_road_snober_city_5_marla_house_for_grabs_in_adiala_road-47073465-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,18,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",14800000,0,0,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/adiala_road_snober_city_idyllic_house_available_in_snober_city_for_sale-47074049-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,27,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",12000000,0,0,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/adiala_road_snober_city_snober_city_house_for_sale_sized_5_marla-47074056-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,19,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",15500000,0,0,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/adiala_road_snober_city_5_marla_house_in_snober_city_is_available-47074058-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,38,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Snober City, Adiala Road",12000000,0,0,1125,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/adiala_road_snober_city_get_an_attractive_house_in_rawalpindi_under_rs_12000000-47074043-11748-1.html,Added: 2 hours ago,Houses_Property,33.523393,73.047551,23,Punjab,Adeel Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 6, Bahria Town Rawalpindi",119000000,5,6,6750,12 MARLA CORNER PARK FACE SUPREME LOCATION,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_spacious_1_5_kanal_villa_with_huge_car_porch_and_massive_lawn_on_main_boulevard-47134364-3046-1.html,Added: 52 minutes ago,Houses_Property,33.555451,73.138218,29,Punjab,Onyx Homes,Buy
